event_id,date_utc,fetch_date,season_type,home_team,away_team,home_points,away_points,played,status_detail
401705311,2025-02-09T01:00Z,2025-02-08,2,Chicago Bulls,Golden State Warriors,111,132,True,Final
401705312,2025-02-09T01:00Z,2025-02-08,2,Memphis Grizzlies,Oklahoma City Thunder,112,125,True,Final
401705313,2025-02-09T01:00Z,2025-02-08,2,Minnesota Timberwolves,Portland Trail Blazers,114,98,True,Final
401705314,2025-02-09T01:30Z,2025-02-08,2,New York Knicks,Boston Celtics,104,131,True,Final
401705315,2025-02-09T02:00Z,2025-02-08,2,Phoenix Suns,Denver Nuggets,105,122,True,Final
401705316,2025-02-09T03:00Z,2025-02-08,2,Sacramento Kings,New Orleans Pelicans,123,118,True,Final
401705317,2025-02-09T03:30Z,2025-02-08,2,LA Clippers,Utah Jazz,130,110,True,Final
401705318,2025-02-09T18:00Z,2025-02-09,2,Detroit Pistons,Charlotte Hornets,112,102,True,Final
401705319,2025-02-09T19:00Z,2025-02-09,2,Houston Rockets,Toronto Raptors,94,87,True,Final
401705320,2025-02-09T19:00Z,2025-02-09,2,Milwaukee Bucks,Philadelphia 76ers,135,127,True,Final
401705321,2025-02-11T00:00Z,2025-02-10,2,Cleveland Cavaliers,Minnesota Timberwolves,128,107,True,Final
401705322,2025-02-11T00:00Z,2025-02-10,2,Orlando Magic,Atlanta Hawks,106,112,True,Final
401705323,2025-02-11T00:00Z,2025-02-10,2,Washington Wizards,San Antonio Spurs,121,131,True,Final
401705324,2025-02-11T00:30Z,2025-02-10,2,Brooklyn Nets,Charlotte Hornets,97,89,True,Final
401705325,2025-02-11T00:30Z,2025-02-10,2,Miami Heat,Boston Celtics,85,103,True,Final
401705326,2025-02-11T01:00Z,2025-02-10,2,Milwaukee Bucks,Golden State Warriors,111,125,True,Final
401705327,2025-02-11T01:00Z,2025-02-10,2,Oklahoma City Thunder,New Orleans Pelicans,137,101,True,Final
401705328,2025-02-11T01:30Z,2025-02-10,2,Dallas Mavericks,Sacramento Kings,128,129,True,Final/OT
401705329,2025-02-11T02:00Z,2025-02-10,2,Denver Nuggets,Portland Trail Blazers,146,117,True,Final
401705334,2025-02-11T03:30Z,2025-02-10,2,Los Angeles Lakers,Utah Jazz,132,113,True,Final
401705330,2025-02-12T00:00Z,2025-02-11,2,Philadelphia 76ers,Toronto Raptors,103,106,True,Final
401705331,2025-02-12T00:30Z,2025-02-11,2,Indiana Pacers,New York Knicks,115,128,True,Final
401705332,2025-02-12T01:00Z,2025-02-11,2,Chicago Bulls,Detroit Pistons,92,132,True,Final
401705333,2025-02-12T03:00Z,2025-02-11,2,Phoenix Suns,Memphis Grizzlies,112,119,True,Final
401705335,2025-02-13T00:00Z,2025-02-12,2,Boston Celtics,San Antonio Spurs,116,103,True,Final
401705336,2025-02-13T00:00Z,2025-02-12,2,Orlando Magic,Charlotte Hornets,102,86,True,Final
401705337,2025-02-13T00:00Z,2025-02-12,2,Washington Wizards,Indiana Pacers,130,134,True,Final/OT
401705338,2025-02-13T00:30Z,2025-02-12,2,Brooklyn Nets,Philadelphia 76ers,100,96,True,Final
401705339,2025-02-13T00:30Z,2025-02-12,2,New York Knicks,Atlanta Hawks,149,148,True,Final/OT
401705340,2025-02-13T00:30Z,2025-02-12,2,Toronto Raptors,Cleveland Cavaliers,108,131,True,Final
401705341,2025-02-13T01:00Z,2025-02-12,2,Chicago Bulls,Detroit Pistons,110,128,True,Final
401705342,2025-02-13T01:00Z,2025-02-12,2,Minnesota Timberwolves,Milwaukee Bucks,101,103,True,Final
401705343,2025-02-13T01:00Z,2025-02-12,2,New Orleans Pelicans,Sacramento Kings,111,119,True,Final
401705344,2025-02-13T01:00Z,2025-02-12,2,Oklahoma City Thunder,Miami Heat,115,101,True,Final
401705345,2025-02-13T01:30Z,2025-02-12,2,Houston Rockets,Phoenix Suns,119,111,True,Final
401705346,2025-02-13T02:00Z,2025-02-12,2,Denver Nuggets,Portland Trail Blazers,132,121,True,Final
401705347,2025-02-13T02:00Z,2025-02-12,2,Utah Jazz,Los Angeles Lakers,131,119,True,Final
401705348,2025-02-13T02:30Z,2025-02-12,2,Dallas Mavericks,Golden State Warriors,111,107,True,Final
401705349,2025-02-13T03:30Z,2025-02-12,2,LA Clippers,Memphis Grizzlies,128,114,True,Final
401705350,2025-02-14T01:00Z,2025-02-13,2,Houston Rockets,Golden State Warriors,98,105,True,Final
401705351,2025-02-14T01:00Z,2025-02-13,2,New Orleans Pelicans,Sacramento Kings,140,133,True,Final/OT
401705352,2025-02-14T01:30Z,2025-02-13,2,Dallas Mavericks,Miami Heat,118,113,True,Final
401705353,2025-02-14T01:30Z,2025-02-13,2,Minnesota Timberwolves,Oklahoma City Thunder,116,101,True,Final
401705570,2025-02-14T02:00Z,2025-02-13,2,Utah Jazz,LA Clippers,116,120,True,Final/OT
401748704,2025-02-20T03:00Z,2025-02-19,2,Los Angeles Lakers,Charlotte Hornets,97,100,True,Final
401705354,2025-02-21T00:00Z,2025-02-20,2,Indiana Pacers,Memphis Grizzlies,127,113,True,Final
401705355,2025-02-21T00:00Z,2025-02-20,2,Philadelphia 76ers,Boston Celtics,104,124,True,Final
401705356,2025-02-21T00:30Z,2025-02-20,2,Atlanta Hawks,Orlando Magic,108,114,True,Final
401705357,2025-02-21T00:30Z,2025-02-20,2,Brooklyn Nets,Cleveland Cavaliers,97,110,True,Final
401705358,2025-02-21T00:30Z,2025-02-20,2,New York Knicks,Chicago Bulls,113,111,True,Final/OT
401705359,2025-02-21T01:00Z,2025-02-20,2,Milwaukee Bucks,LA Clippers,116,110,True,Final
401705360,2025-02-21T02:00Z,2025-02-20,2,Denver Nuggets,Charlotte Hornets,129,115,True,Final
401705361,2025-02-21T02:30Z,2025-02-20,2,San Antonio Spurs,Phoenix Suns,120,109,True,Final
401705362,2025-02-21T03:00Z,2025-02-20,2,Portland Trail Blazers,Los Angeles Lakers,102,110,True,Final
401705363,2025-02-22T00:00Z,2025-02-21,2,Cleveland Cavaliers,New York Knicks,142,105,True,Final
401705364,2025-02-22T00:00Z,2025-02-21,2,Orlando Magic,Memphis Grizzlies,104,105,True,Final
401705365,2025-02-22T00:00Z,2025-02-21,2,Washington Wizards,Milwaukee Bucks,101,104,True,Final
401705366,2025-02-22T00:30Z,2025-02-21,2,Toronto Raptors,Miami Heat,111,120,True,Final/OT
401705368,2025-02-22T01:30Z,2025-02-21,2,San Antonio Spurs,Detroit Pistons,110,125,True,Final
401705369,2025-02-22T01:30Z,2025-02-21,2,Dallas Mavericks,New Orleans Pelicans,111,103,True,Final
401705367,2025-02-22T02:30Z,2025-02-21,2,Houston Rockets,Minnesota Timberwolves,121,115,True,Final
401705370,2025-02-22T02:30Z,2025-02-21,2,Utah Jazz,Oklahoma City Thunder,107,130,True,Final
401705371,2025-02-22T03:00Z,2025-02-21,2,Sacramento Kings,Golden State Warriors,108,132,True,Final
401705372,2025-02-22T22:00Z,2025-02-22,2,Chicago Bulls,Phoenix Suns,117,121,True,Final
401705373,2025-02-23T00:30Z,2025-02-22,2,Philadelphia 76ers,Brooklyn Nets,103,105,True,Final
401705374,2025-02-23T01:30Z,2025-02-22,2,Denver Nuggets,Los Angeles Lakers,100,123,True,Final
401705375,2025-02-23T02:30Z,2025-02-22,2,Utah Jazz,Houston Rockets,124,115,True,Final
401705376,2025-02-23T03:00Z,2025-02-22,2,Portland Trail Blazers,Charlotte Hornets,141,88,True,Final
401705377,2025-02-23T18:00Z,2025-02-23,2,Boston Celtics,New York Knicks,118,105,True,Final
401705378,2025-02-23T20:30Z,2025-02-23,2,Golden State Warriors,Dallas Mavericks,126,102,True,Final
401705379,2025-02-23T22:00Z,2025-02-23,2,Indiana Pacers,LA Clippers,129,111,True,Final
401705380,2025-02-23T23:00Z,2025-02-23,2,Atlanta Hawks,Detroit Pistons,143,148,True,Final
401705381,2025-02-23T23:00Z,2025-02-23,2,Orlando Magic,Washington Wizards,110,90,True,Final
401705382,2025-02-23T23:00Z,2025-02-23,2,Toronto Raptors,Phoenix Suns,127,109,True,Final
401705383,2025-02-23T23:00Z,2025-02-23,2,Milwaukee Bucks,Miami Heat,120,113,True,Final
401705384,2025-02-24T00:00Z,2025-02-23,2,New Orleans Pelicans,San Antonio Spurs,114,96,True,Final
401705385,2025-02-24T00:00Z,2025-02-23,2,Cleveland Cavaliers,Memphis Grizzlies,129,123,True,Final
401705386,2025-02-24T02:50Z,2025-02-23,2,Minnesota Timberwolves,Oklahoma City Thunder,123,130,True,Final
401705387,2025-02-25T00:00Z,2025-02-24,2,Detroit Pistons,LA Clippers,106,97,True,Final
401705388,2025-02-25T00:00Z,2025-02-24,2,Indiana Pacers,Denver Nuggets,116,125,True,Final
401705389,2025-02-25T00:00Z,2025-02-24,2,Philadelphia 76ers,Chicago Bulls,110,142,True,Final
401705390,2025-02-25T00:00Z,2025-02-24,2,Washington Wizards,Brooklyn Nets,107,99,True,Final
401705391,2025-02-25T00:30Z,2025-02-24,2,Atlanta Hawks,Miami Heat,98,86,True,Final
401705392,2025-02-25T01:00Z,2025-02-24,2,Oklahoma City Thunder,Minnesota Timberwolves,128,131,True,Final/OT
401705393,2025-02-25T02:00Z,2025-02-24,2,Utah Jazz,Portland Trail Blazers,112,114,True,Final
401705394,2025-02-25T03:00Z,2025-02-24,2,Sacramento Kings,Charlotte Hornets,130,88,True,Final
401705395,2025-02-26T00:00Z,2025-02-25,2,Toronto Raptors,Boston Celtics,101,111,True,Final
401705396,2025-02-26T00:30Z,2025-02-25,2,Orlando Magic,Cleveland Cavaliers,82,122,True,Final
401705397,2025-02-26T01:00Z,2025-02-25,2,Houston Rockets,Milwaukee Bucks,100,97,True,Final
401705398,2025-02-26T01:00Z,2025-02-25,2,Memphis Grizzlies,Phoenix Suns,151,148,True,Final/OT
401705399,2025-02-26T01:00Z,2025-02-25,2,New Orleans Pelicans,San Antonio Spurs,109,103,True,Final
401705400,2025-02-26T03:00Z,2025-02-25,2,Golden State Warriors,Charlotte Hornets,128,92,True,Final
401705401,2025-02-26T03:00Z,2025-02-25,2,Los Angeles Lakers,Dallas Mavericks,107,99,True,Final
401705402,2025-02-27T00:00Z,2025-02-26,2,Detroit Pistons,Boston Celtics,117,97,True,Final
401705403,2025-02-27T00:00Z,2025-02-26,2,Indiana Pacers,Toronto Raptors,111,91,True,Final
401705404,2025-02-27T00:00Z,2025-02-26,2,New York Knicks,Philadelphia 76ers,110,105,True,Final
401705405,2025-02-27T00:00Z,2025-02-26,2,Washington Wizards,Portland Trail Blazers,121,129,True,Final
401705406,2025-02-27T00:30Z,2025-02-26,2,Brooklyn Nets,Oklahoma City Thunder,121,129,True,Final
401705407,2025-02-27T00:30Z,2025-02-26,2,Miami Heat,Atlanta Hawks,131,109,True,Final
401705408,2025-02-27T01:00Z,2025-02-26,2,Chicago Bulls,LA Clippers,117,122,True,Final
401705409,2025-02-27T02:00Z,2025-02-26,2,Utah Jazz,Sacramento Kings,101,118,True,Final
401705410,2025-02-27T02:50Z,2025-02-26,2,Houston Rockets,San Antonio Spurs,118,106,True,Final
401705411,2025-02-28T00:00Z,2025-02-27,2,Orlando Magic,Golden State Warriors,115,121,True,Final
401705412,2025-02-28T01:00Z,2025-02-27,2,Milwaukee Bucks,Denver Nuggets,121,112,True,Final
401705413,2025-02-28T01:30Z,2025-02-27,2,Dallas Mavericks,Charlotte Hornets,103,96,True,Final
401705414,2025-02-28T02:00Z,2025-02-27,2,Phoenix Suns,New Orleans Pelicans,116,124,True,Final
401705415,2025-02-28T03:30Z,2025-02-27,2,Los Angeles Lakers,Minnesota Timberwolves,111,102,True,Final
401705416,2025-03-01T00:00Z,2025-02-28,2,Detroit Pistons,Denver Nuggets,119,134,True,Final
401705417,2025-03-01T00:30Z,2025-02-28,2,Atlanta Hawks,Oklahoma City Thunder,119,135,True,Final
401705418,2025-03-01T00:30Z,2025-02-28,2,Boston Celtics,Cleveland Cavaliers,116,123,True,Final
401705419,2025-03-01T00:30Z,2025-02-28,2,Brooklyn Nets,Portland Trail Blazers,102,121,True,Final
401705420,2025-03-01T01:00Z,2025-02-28,2,Miami Heat,Indiana Pacers,125,120,True,Final
401705421,2025-03-01T01:00Z,2025-02-28,2,Chicago Bulls,Toronto Raptors,125,115,True,Final/OT
401705422,2025-03-01T01:00Z,2025-02-28,2,Memphis Grizzlies,New York Knicks,113,114,True,Final
401705423,2025-03-01T02:00Z,2025-02-28,2,Phoenix Suns,New Orleans Pelicans,125,108,True,Final
401705424,2025-03-01T02:30Z,2025-02-28,2,Utah Jazz,Minnesota Timberwolves,117,116,True,Final
401705425,2025-03-01T03:00Z,2025-02-28,2,Los Angeles Lakers,LA Clippers,106,102,True,Final
401705426,2025-03-01T23:00Z,2025-03-01,2,Charlotte Hornets,Washington Wizards,100,113,True,Final
401705427,2025-03-02T00:00Z,2025-03-01,2,Detroit Pistons,Brooklyn Nets,115,94,True,Final
401705428,2025-03-02T01:00Z,2025-03-01,2,Houston Rockets,Sacramento Kings,103,113,True,Final
401705429,2025-03-02T01:00Z,2025-03-01,2,Memphis Grizzlies,San Antonio Spurs,128,130,True,Final
401705430,2025-03-02T01:30Z,2025-03-01,2,Philadelphia 76ers,Golden State Warriors,126,119,True,Final
401705431,2025-03-02T01:30Z,2025-03-01,2,Dallas Mavericks,Milwaukee Bucks,117,132,True,Final
401705432,2025-03-02T18:00Z,2025-03-02,2,Boston Celtics,Denver Nuggets,110,103,True,Final
401705433,2025-03-02T20:30Z,2025-03-02,2,Cleveland Cavaliers,Portland Trail Blazers,133,129,True,Final/OT
401705434,2025-03-02T22:00Z,2025-03-02,2,Indiana Pacers,Chicago Bulls,127,112,True,Final
401705435,2025-03-02T23:00Z,2025-03-02,2,Miami Heat,New York Knicks,112,116,True,Final/OT
401705436,2025-03-02T23:00Z,2025-03-02,2,Orlando Magic,Toronto Raptors,102,104,True,Final
401705437,2025-03-03T00:00Z,2025-03-02,2,San Antonio Spurs,Oklahoma City Thunder,132,146,True,Final
401705438,2025-03-03T01:00Z,2025-03-02,2,Utah Jazz,New Orleans Pelicans,121,128,True,Final
401705439,2025-03-03T02:30Z,2025-03-02,2,Phoenix Suns,Minnesota Timberwolves,98,116,True,Final
401705440,2025-03-03T02:30Z,2025-03-02,2,Los Angeles Lakers,LA Clippers,108,102,True,Final
401705441,2025-03-04T00:00Z,2025-03-03,2,Charlotte Hornets,Golden State Warriors,101,119,True,Final
401705442,2025-03-04T00:00Z,2025-03-03,2,Philadelphia 76ers,Portland Trail Blazers,102,119,True,Final
401705443,2025-03-04T00:30Z,2025-03-03,2,Miami Heat,Washington Wizards,106,90,True,Final
401705444,2025-03-04T01:00Z,2025-03-03,2,Memphis Grizzlies,Atlanta Hawks,130,132,True,Final
401705445,2025-03-04T01:00Z,2025-03-03,2,Oklahoma City Thunder,Houston Rockets,137,128,True,Final
401705446,2025-03-04T01:30Z,2025-03-03,2,Dallas Mavericks,Sacramento Kings,98,122,True,Final
401705447,2025-03-04T02:00Z,2025-03-03,2,Utah Jazz,Detroit Pistons,106,134,True,Final
401705448,2025-03-05T00:00Z,2025-03-04,2,Indiana Pacers,Houston Rockets,115,102,True,Final
401705449,2025-03-05T00:00Z,2025-03-04,2,Orlando Magic,Toronto Raptors,113,114,True,Final
401705450,2025-03-05T00:30Z,2025-03-04,2,Atlanta Hawks,Milwaukee Bucks,121,127,True,Final
401705451,2025-03-05T00:30Z,2025-03-04,2,New York Knicks,Golden State Warriors,102,114,True,Final
401705452,2025-03-05T01:00Z,2025-03-04,2,Chicago Bulls,Cleveland Cavaliers,117,139,True,Final
401705453,2025-03-05T01:00Z,2025-03-04,2,Minnesota Timberwolves,Philadelphia 76ers,126,112,True,Final
401705454,2025-03-05T01:30Z,2025-03-04,2,San Antonio Spurs,Brooklyn Nets,127,113,True,Final
401705455,2025-03-05T03:00Z,2025-03-04,2,Phoenix Suns,LA Clippers,119,117,True,Final
401705456,2025-03-05T03:30Z,2025-03-04,2,Los Angeles Lakers,New Orleans Pelicans,136,115,True,Final
401705457,2025-03-06T00:00Z,2025-03-05,2,Boston Celtics,Portland Trail Blazers,128,118,True,Final
401705458,2025-03-06T00:00Z,2025-03-05,2,Charlotte Hornets,Minnesota Timberwolves,110,125,True,Final
401705459,2025-03-06T00:00Z,2025-03-05,2,Cleveland Cavaliers,Miami Heat,112,107,True,Final
401705460,2025-03-06T00:00Z,2025-03-05,2,Washington Wizards,Utah Jazz,125,122,True,Final
401705463,2025-03-06T01:00Z,2025-03-05,2,Milwaukee Bucks,Dallas Mavericks,137,107,True,Final
401705462,2025-03-06T02:00Z,2025-03-05,2,Denver Nuggets,Sacramento Kings,116,110,True,Final
401705461,2025-03-06T02:30Z,2025-03-05,2,Memphis Grizzlies,Oklahoma City Thunder,103,120,True,Final
401705464,2025-03-06T03:30Z,2025-03-05,2,LA Clippers,Detroit Pistons,123,115,True,Final
401705510,2025-03-07T00:00Z,2025-03-06,2,Orlando Magic,Chicago Bulls,123,125,True,Final
401705465,2025-03-07T00:30Z,2025-03-06,2,Atlanta Hawks,Indiana Pacers,124,118,True,Final
401705466,2025-03-07T00:30Z,2025-03-06,2,Boston Celtics,Philadelphia 76ers,123,105,True,Final
401705467,2025-03-07T00:30Z,2025-03-06,2,Brooklyn Nets,Golden State Warriors,119,121,True,Final
401705468,2025-03-07T01:00Z,2025-03-06,2,New Orleans Pelicans,Houston Rockets,97,109,True,Final
401705469,2025-03-07T03:00Z,2025-03-06,2,Los Angeles Lakers,New York Knicks,113,109,True,Final/OT
401705470,2025-03-08T00:00Z,2025-03-07,2,Charlotte Hornets,Cleveland Cavaliers,117,118,True,Final
401705471,2025-03-08T00:30Z,2025-03-07,2,Toronto Raptors,Utah Jazz,118,109,True,Final
401705472,2025-03-08T00:30Z,2025-03-07,2,Dallas Mavericks,Memphis Grizzlies,111,122,True,Final
401705473,2025-03-08T01:00Z,2025-03-07,2,Miami Heat,Minnesota Timberwolves,104,106,True,Final
401705474,2025-03-08T01:00Z,2025-03-07,2,Oklahoma City Thunder,Portland Trail Blazers,107,89,True,Final
401705475,2025-03-08T03:00Z,2025-03-07,2,Denver Nuggets,Phoenix Suns,149,141,True,Final/OT
401705476,2025-03-08T03:00Z,2025-03-07,2,Sacramento Kings,San Antonio Spurs,127,109,True,Final
401705477,2025-03-08T03:30Z,2025-03-07,2,LA Clippers,New York Knicks,105,95,True,Final
401705478,2025-03-08T23:00Z,2025-03-08,2,Charlotte Hornets,Brooklyn Nets,105,102,True,Final
401705479,2025-03-09T00:00Z,2025-03-08,2,Houston Rockets,New Orleans Pelicans,146,117,True,Final
401705480,2025-03-09T00:30Z,2025-03-08,2,Atlanta Hawks,Indiana Pacers,120,118,True,Final
401705481,2025-03-09T00:30Z,2025-03-08,2,Toronto Raptors,Washington Wizards,117,118,True,Final
401705482,2025-03-09T01:00Z,2025-03-08,2,Miami Heat,Chicago Bulls,109,114,True,Final
401705483,2025-03-09T01:00Z,2025-03-08,2,Milwaukee Bucks,Orlando Magic,109,111,True,Final
401705484,2025-03-09T01:30Z,2025-03-08,2,Boston Celtics,Los Angeles Lakers,111,101,True,Final
401705485,2025-03-09T01:30Z,2025-03-08,2,Golden State Warriors,Detroit Pistons,115,110,True,Final
401705486,2025-03-09T17:00Z,2025-03-09,2,Oklahoma City Thunder,Denver Nuggets,127,103,True,Final
401705487,2025-03-09T19:30Z,2025-03-09,2,Dallas Mavericks,Phoenix Suns,116,125,True,Final
401705489,2025-03-09T23:00Z,2025-03-09,2,New Orleans Pelicans,Memphis Grizzlies,104,107,True,Final
401705490,2025-03-09T23:30Z,2025-03-09,2,Philadelphia 76ers,Utah Jazz,126,122,True,Final
401705488,2025-03-10T00:00Z,2025-03-09,2,Milwaukee Bucks,Cleveland Cavaliers,100,112,True,Final
401705491,2025-03-10T00:00Z,2025-03-09,2,Minnesota Timberwolves,San Antonio Spurs,141,124,True,Final
401705492,2025-03-10T01:00Z,2025-03-09,2,Portland Trail Blazers,Detroit Pistons,112,119,True,Final
401705493,2025-03-10T01:30Z,2025-03-09,2,LA Clippers,Sacramento Kings,111,110,True,Final/OT
401705494,2025-03-10T23:30Z,2025-03-10,2,Atlanta Hawks,Philadelphia 76ers,132,123,True,Final
401705495,2025-03-10T23:30Z,2025-03-10,2,Boston Celtics,Utah Jazz,114,108,True,Final
401705496,2025-03-10T23:30Z,2025-03-10,2,Brooklyn Nets,Los Angeles Lakers,111,108,True,Final
401705497,2025-03-10T23:30Z,2025-03-10,2,Miami Heat,Charlotte Hornets,102,105,True,Final
401705498,2025-03-10T23:30Z,2025-03-10,2,Toronto Raptors,Washington Wizards,119,104,True,Final
401705499,2025-03-11T00:00Z,2025-03-10,2,Chicago Bulls,Indiana Pacers,121,103,True,Final
401705500,2025-03-11T00:00Z,2025-03-10,2,Houston Rockets,Orlando Magic,97,84,True,Final
401705501,2025-03-11T00:00Z,2025-03-10,2,Memphis Grizzlies,Phoenix Suns,120,118,True,Final
401705502,2025-03-11T00:00Z,2025-03-10,2,Oklahoma City Thunder,Denver Nuggets,127,140,True,Final
401705503,2025-03-11T00:30Z,2025-03-10,2,San Antonio Spurs,Dallas Mavericks,129,133,True,Final
401705504,2025-03-11T02:00Z,2025-03-10,2,Golden State Warriors,Portland Trail Blazers,130,120,True,Final
401705505,2025-03-11T02:30Z,2025-03-10,2,Sacramento Kings,New York Knicks,104,133,True,Final
401705506,2025-03-11T23:00Z,2025-03-11,2,Cleveland Cavaliers,Brooklyn Nets,109,104,True,Final
401705507,2025-03-11T23:00Z,2025-03-11,2,Detroit Pistons,Washington Wizards,123,103,True,Final
401705508,2025-03-11T23:30Z,2025-03-11,2,Indiana Pacers,Milwaukee Bucks,115,114,True,Final
401705509,2025-03-12T00:00Z,2025-03-11,2,New Orleans Pelicans,LA Clippers,127,120,True,Final
401705511,2025-03-12T23:30Z,2025-03-12,2,Atlanta Hawks,Charlotte Hornets,123,110,True,Final
401705512,2025-03-12T23:30Z,2025-03-12,2,Boston Celtics,Oklahoma City Thunder,112,118,True,Final
401705513,2025-03-12T23:30Z,2025-03-12,2,Toronto Raptors,Philadelphia 76ers,118,105,True,Final
401705514,2025-03-13T00:00Z,2025-03-12,2,Miami Heat,LA Clippers,104,119,True,Final
401705515,2025-03-13T00:00Z,2025-03-12,2,Houston Rockets,Phoenix Suns,111,104,True,Final
401705516,2025-03-13T00:00Z,2025-03-12,2,Memphis Grizzlies,Utah Jazz,122,115,True,Final
401705517,2025-03-13T00:00Z,2025-03-12,2,San Antonio Spurs,Dallas Mavericks,126,116,True,Final
401705518,2025-03-13T02:00Z,2025-03-12,2,Denver Nuggets,Minnesota Timberwolves,95,115,True,Final
401705519,2025-03-13T02:00Z,2025-03-12,2,Portland Trail Blazers,New York Knicks,113,114,True,Final/OT
401705520,2025-03-13T23:00Z,2025-03-13,2,Detroit Pistons,Washington Wizards,125,129,True,Final
401705521,2025-03-13T23:30Z,2025-03-13,2,Milwaukee Bucks,Los Angeles Lakers,126,106,True,Final
401705522,2025-03-14T00:00Z,2025-03-13,2,Chicago Bulls,Brooklyn Nets,116,110,True,Final
401705707,2025-03-14T00:00Z,2025-03-13,2,New Orleans Pelicans,Orlando Magic,93,113,True,Final
401705523,2025-03-14T02:00Z,2025-03-13,2,Golden State Warriors,Sacramento Kings,130,104,True,Final
401705524,2025-03-14T23:00Z,2025-03-14,2,Miami Heat,Boston Celtics,91,103,True,Final
401705525,2025-03-14T23:00Z,2025-03-14,2,Philadelphia 76ers,Indiana Pacers,100,112,True,Final
401705526,2025-03-14T23:30Z,2025-03-14,2,Atlanta Hawks,LA Clippers,98,121,True,Final
401705527,2025-03-15T00:00Z,2025-03-14,2,Houston Rockets,Dallas Mavericks,133,96,True,Final
401705528,2025-03-15T00:00Z,2025-03-14,2,Memphis Grizzlies,Cleveland Cavaliers,124,133,True,Final
401705529,2025-03-15T00:00Z,2025-03-14,2,Minnesota Timberwolves,Orlando Magic,118,111,True,Final
401705530,2025-03-15T00:00Z,2025-03-14,2,San Antonio Spurs,Charlotte Hornets,134,145,True,Final
401705531,2025-03-15T01:30Z,2025-03-14,2,Denver Nuggets,Los Angeles Lakers,131,126,True,Final
401705532,2025-03-15T01:30Z,2025-03-14,2,Utah Jazz,Toronto Raptors,118,126,True,Final
401705533,2025-03-15T02:00Z,2025-03-14,2,Phoenix Suns,Sacramento Kings,122,106,True,Final
401705534,2025-03-15T22:00Z,2025-03-15,2,Brooklyn Nets,Boston Celtics,113,115,True,Final
401705535,2025-03-15T23:00Z,2025-03-15,2,Detroit Pistons,Oklahoma City Thunder,107,113,True,Final
401705536,2025-03-16T00:00Z,2025-03-15,2,Houston Rockets,Chicago Bulls,117,114,True,Final
401705537,2025-03-16T00:00Z,2025-03-15,2,Memphis Grizzlies,Miami Heat,125,91,True,Final
401705538,2025-03-16T00:00Z,2025-03-15,2,Milwaukee Bucks,Indiana Pacers,126,119,True,Final
401705539,2025-03-16T00:30Z,2025-03-15,2,San Antonio Spurs,New Orleans Pelicans,119,115,True,Final
401705540,2025-03-16T00:30Z,2025-03-15,2,Golden State Warriors,New York Knicks,97,94,True,Final
401705541,2025-03-16T01:00Z,2025-03-15,2,Denver Nuggets,Washington Wizards,123,126,True,Final
401705542,2025-03-16T17:00Z,2025-03-16,2,Dallas Mavericks,Philadelphia 76ers,125,130,True,Final
401705545,2025-03-16T17:00Z,2025-03-16,2,Cleveland Cavaliers,Orlando Magic,103,108,True,Final
401705543,2025-03-16T19:30Z,2025-03-16,2,Los Angeles Lakers,Phoenix Suns,107,96,True,Final
401705544,2025-03-16T22:00Z,2025-03-16,2,Brooklyn Nets,Atlanta Hawks,122,114,True,Final
401705546,2025-03-16T22:00Z,2025-03-16,2,Portland Trail Blazers,Toronto Raptors,105,102,True,Final
401705547,2025-03-16T23:00Z,2025-03-16,2,Minnesota Timberwolves,Utah Jazz,128,102,True,Final
401748706,2025-03-16T23:00Z,2025-03-16,2,LA Clippers,Charlotte Hornets,123,88,True,Final
401705548,2025-03-17T01:00Z,2025-03-16,2,Milwaukee Bucks,Oklahoma City Thunder,105,121,True,Final
401705550,2025-03-17T23:30Z,2025-03-17,2,New York Knicks,Miami Heat,116,95,True,Final
401705551,2025-03-18T00:00Z,2025-03-17,2,Houston Rockets,Philadelphia 76ers,144,137,True,Final/OT
401705552,2025-03-18T00:00Z,2025-03-17,2,Minnesota Timberwolves,Indiana Pacers,130,132,True,Final/OT
401705553,2025-03-18T00:00Z,2025-03-17,2,New Orleans Pelicans,Detroit Pistons,81,127,True,Final
401705555,2025-03-18T01:00Z,2025-03-17,2,Utah Jazz,Chicago Bulls,97,111,True,Final
401705556,2025-03-18T02:00Z,2025-03-17,2,Golden State Warriors,Denver Nuggets,105,114,True,Final
401705557,2025-03-18T02:00Z,2025-03-17,2,Phoenix Suns,Toronto Raptors,129,89,True,Final
401705558,2025-03-18T02:00Z,2025-03-17,2,Sacramento Kings,Memphis Grizzlies,132,122,True,Final
401705561,2025-03-18T02:00Z,2025-03-17,2,Portland Trail Blazers,Washington Wizards,112,97,True,Final
401754705,2025-03-18T02:30Z,2025-03-17,2,Los Angeles Lakers,San Antonio Spurs,125,109,True,Final
401705559,2025-03-18T23:00Z,2025-03-18,2,Charlotte Hornets,Atlanta Hawks,102,134,True,Final
401705560,2025-03-18T23:30Z,2025-03-18,2,Boston Celtics,Brooklyn Nets,104,96,True,Final
401705578,2025-03-19T02:00Z,2025-03-18,2,Golden State Warriors,Milwaukee Bucks,104,93,True,Final
401705563,2025-03-19T02:30Z,2025-03-18,2,LA Clippers,Cleveland Cavaliers,132,119,True,Final
401705564,2025-03-19T23:00Z,2025-03-19,2,Indiana Pacers,Dallas Mavericks,135,131,True,Final
