event_id,date_utc,fetch_date,season_type,home_team,away_team,home_points,away_points,played,status_detail
401358779,2021-10-22T23:30Z,2021-10-22,2,Philadelphia 76ers,Brooklyn Nets,109,114,True,Final
401359846,2021-10-22T23:30Z,2021-10-22,2,Boston Celtics,Toronto Raptors,83,115,True,Final
401359847,2021-10-23T00:00Z,2021-10-22,2,Chicago Bulls,New Orleans Pelicans,128,112,True,Final
401359848,2021-10-23T00:00Z,2021-10-22,2,Houston Rockets,Oklahoma City Thunder,124,91,True,Final
401359849,2021-10-23T01:00Z,2021-10-22,2,Denver Nuggets,San Antonio Spurs,102,96,True,Final
401358780,2021-10-23T02:00Z,2021-10-22,2,Los Angeles Lakers,Phoenix Suns,105,115,True,Final
401359850,2021-10-23T02:00Z,2021-10-22,2,Sacramento Kings,Utah Jazz,101,110,True,Final
401359851,2021-10-23T22:00Z,2021-10-23,2,Cleveland Cavaliers,Atlanta Hawks,101,95,True,Final
401359852,2021-10-23T23:00Z,2021-10-23,2,Indiana Pacers,Miami Heat,102,91,True,Final/OT
401359853,2021-10-23T23:30Z,2021-10-23,2,Toronto Raptors,Dallas Mavericks,95,103,True,Final
401359854,2021-10-24T00:00Z,2021-10-23,2,Chicago Bulls,Detroit Pistons,97,82,True,Final
401359855,2021-10-24T00:00Z,2021-10-23,2,Minnesota Timberwolves,New Orleans Pelicans,96,89,True,Final
401359856,2021-10-24T00:30Z,2021-10-23,2,San Antonio Spurs,Milwaukee Bucks,111,121,True,Final
401359857,2021-10-24T02:00Z,2021-10-23,2,Portland Trail Blazers,Phoenix Suns,134,105,True,Final
401359858,2021-10-24T02:30Z,2021-10-23,2,LA Clippers,Memphis Grizzlies,114,120,True,Final
401359859,2021-10-24T20:00Z,2021-10-24,2,Brooklyn Nets,Charlotte Hornets,95,111,True,Final
401359860,2021-10-24T23:00Z,2021-10-24,2,New York Knicks,Orlando Magic,104,110,True,Final
401359861,2021-10-24T23:00Z,2021-10-24,2,Houston Rockets,Boston Celtics,97,107,True,Final
401359862,2021-10-24T23:00Z,2021-10-24,2,Oklahoma City Thunder,Philadelphia 76ers,103,115,True,Final
401359863,2021-10-25T01:00Z,2021-10-24,2,Sacramento Kings,Golden State Warriors,107,119,True,Final
401359864,2021-10-25T01:30Z,2021-10-24,2,Los Angeles Lakers,Memphis Grizzlies,121,118,True,Final
401359865,2021-10-25T23:00Z,2021-10-25,2,Charlotte Hornets,Boston Celtics,129,140,True,Final/OT
401359866,2021-10-25T23:00Z,2021-10-25,2,Indiana Pacers,Milwaukee Bucks,109,119,True,Final
401359867,2021-10-25T23:30Z,2021-10-25,2,Atlanta Hawks,Detroit Pistons,122,104,True,Final
401359868,2021-10-25T23:30Z,2021-10-25,2,Brooklyn Nets,Washington Wizards,104,90,True,Final
401359869,2021-10-25T23:30Z,2021-10-25,2,Miami Heat,Orlando Magic,107,90,True,Final
401359870,2021-10-25T23:30Z,2021-10-25,2,Toronto Raptors,Chicago Bulls,108,111,True,Final
401359871,2021-10-26T00:00Z,2021-10-25,2,Minnesota Timberwolves,New Orleans Pelicans,98,107,True,Final
401359872,2021-10-26T01:00Z,2021-10-25,2,Denver Nuggets,Cleveland Cavaliers,87,99,True,Final
401359873,2021-10-26T02:30Z,2021-10-25,2,LA Clippers,Portland Trail Blazers,116,86,True,Final
401359874,2021-10-26T23:30Z,2021-10-26,2,New York Knicks,Philadelphia 76ers,112,99,True,Final
401359875,2021-10-27T00:00Z,2021-10-26,2,Oklahoma City Thunder,Golden State Warriors,98,106,True,Final
401359876,2021-10-27T00:30Z,2021-10-26,2,Dallas Mavericks,Houston Rockets,116,106,True,Final
401359877,2021-10-27T00:30Z,2021-10-26,2,San Antonio Spurs,Los Angeles Lakers,121,125,True,Final/OT
401359878,2021-10-27T02:00Z,2021-10-26,2,Utah Jazz,Denver Nuggets,122,110,True,Final
401359879,2021-10-27T23:00Z,2021-10-27,2,Orlando Magic,Charlotte Hornets,111,120,True,Final
401359880,2021-10-27T23:30Z,2021-10-27,2,Boston Celtics,Washington Wizards,107,116,True,Final
401359881,2021-10-27T23:30Z,2021-10-27,2,Brooklyn Nets,Miami Heat,93,106,True,Final
401359882,2021-10-27T23:30Z,2021-10-27,2,Toronto Raptors,Indiana Pacers,118,100,True,Final
401359883,2021-10-27T23:30Z,2021-10-27,2,New Orleans Pelicans,Atlanta Hawks,99,102,True,Final
401359884,2021-10-28T00:00Z,2021-10-27,2,Milwaukee Bucks,Minnesota Timberwolves,108,113,True,Final
401359885,2021-10-28T00:00Z,2021-10-27,2,Oklahoma City Thunder,Los Angeles Lakers,123,115,True,Final
401359886,2021-10-28T02:00Z,2021-10-27,2,Phoenix Suns,Sacramento Kings,107,110,True,Final
401359887,2021-10-28T02:00Z,2021-10-27,2,Portland Trail Blazers,Memphis Grizzlies,116,96,True,Final
401359888,2021-10-28T02:30Z,2021-10-27,2,LA Clippers,Cleveland Cavaliers,79,92,True,Final
401359889,2021-10-28T23:00Z,2021-10-28,2,Philadelphia 76ers,Detroit Pistons,110,102,True,Final
401359890,2021-10-28T23:00Z,2021-10-28,2,Washington Wizards,Atlanta Hawks,122,111,True,Final
401359891,2021-10-29T00:00Z,2021-10-28,2,Chicago Bulls,New York Knicks,103,104,True,Final
401359892,2021-10-29T00:00Z,2021-10-28,2,Houston Rockets,Utah Jazz,91,122,True,Final
401359893,2021-10-29T00:30Z,2021-10-28,2,Dallas Mavericks,San Antonio Spurs,104,99,True,Final
401359894,2021-10-29T02:00Z,2021-10-28,2,Golden State Warriors,Memphis Grizzlies,101,104,True,Final/OT
401359895,2021-10-29T23:00Z,2021-10-29,2,Toronto Raptors,Orlando Magic,110,109,True,Final
401359896,2021-10-29T23:30Z,2021-10-29,2,Brooklyn Nets,Indiana Pacers,105,98,True,Final
401359897,2021-10-29T23:30Z,2021-10-29,2,Miami Heat,Charlotte Hornets,114,99,True,Final
401359898,2021-10-30T00:00Z,2021-10-29,2,New Orleans Pelicans,Sacramento Kings,109,113,True,Final
401359899,2021-10-30T02:00Z,2021-10-29,2,Denver Nuggets,Dallas Mavericks,106,75,True,Final
401359900,2021-10-30T02:00Z,2021-10-29,2,Portland Trail Blazers,LA Clippers,111,92,True,Final
401359901,2021-10-30T02:30Z,2021-10-29,2,Los Angeles Lakers,Cleveland Cavaliers,113,101,True,Final
401359902,2021-10-30T21:00Z,2021-10-30,2,Washington Wizards,Boston Celtics,115,112,True,Final/2OT
401359903,2021-10-30T23:00Z,2021-10-30,2,Detroit Pistons,Orlando Magic,110,103,True,Final
401359904,2021-10-30T23:00Z,2021-10-30,2,New Orleans Pelicans,New York Knicks,117,123,True,Final
401359905,2021-10-30T23:30Z,2021-10-30,2,Indiana Pacers,Toronto Raptors,94,97,True,Final
401359906,2021-10-30T23:30Z,2021-10-30,2,Philadelphia 76ers,Atlanta Hawks,122,94,True,Final
401359907,2021-10-31T00:00Z,2021-10-30,2,Chicago Bulls,Utah Jazz,107,99,True,Final
401359908,2021-10-31T00:00Z,2021-10-30,2,Memphis Grizzlies,Miami Heat,103,129,True,Final
401359909,2021-10-31T00:00Z,2021-10-30,2,Milwaukee Bucks,San Antonio Spurs,93,102,True,Final
401359910,2021-10-31T00:30Z,2021-10-30,2,Golden State Warriors,Oklahoma City Thunder,103,82,True,Final
401359911,2021-10-31T01:00Z,2021-10-30,2,Minnesota Timberwolves,Denver Nuggets,91,93,True,Final
401359912,2021-10-31T02:00Z,2021-10-30,2,Phoenix Suns,Cleveland Cavaliers,101,92,True,Final
401359913,2021-10-31T19:30Z,2021-10-31,2,Dallas Mavericks,Sacramento Kings,105,99,True,Final
401359914,2021-10-31T23:00Z,2021-10-31,2,Charlotte Hornets,Portland Trail Blazers,125,113,True,Final
401359915,2021-10-31T23:00Z,2021-10-31,2,Milwaukee Bucks,Utah Jazz,95,107,True,Final
401359916,2021-10-31T23:30Z,2021-10-31,2,Brooklyn Nets,Detroit Pistons,117,91,True,Final
401359917,2021-11-01T02:30Z,2021-10-31,2,Los Angeles Lakers,Houston Rockets,95,85,True,Final
401359918,2021-11-01T23:00Z,2021-11-01,2,Charlotte Hornets,Cleveland Cavaliers,110,113,True,Final
401359919,2021-11-01T23:00Z,2021-11-01,2,Indiana Pacers,San Antonio Spurs,131,118,True,Final
401359920,2021-11-01T23:00Z,2021-11-01,2,Philadelphia 76ers,Portland Trail Blazers,113,103,True,Final
401359921,2021-11-01T23:30Z,2021-11-01,2,Atlanta Hawks,Washington Wizards,118,111,True,Final
401359922,2021-11-01T23:30Z,2021-11-01,2,Boston Celtics,Chicago Bulls,114,128,True,Final
401359923,2021-11-01T23:30Z,2021-11-01,2,New York Knicks,Toronto Raptors,104,113,True,Final
401359924,2021-11-02T00:00Z,2021-11-01,2,Memphis Grizzlies,Denver Nuggets,106,97,True,Final
401359925,2021-11-02T00:00Z,2021-11-01,2,Minnesota Timberwolves,Orlando Magic,97,115,True,Final
401359926,2021-11-02T02:30Z,2021-11-01,2,LA Clippers,Oklahoma City Thunder,99,94,True,Final
401359927,2021-11-02T23:00Z,2021-11-02,2,Detroit Pistons,Milwaukee Bucks,89,117,True,Final
401359928,2021-11-02T23:30Z,2021-11-02,2,Dallas Mavericks,Miami Heat,110,125,True,Final
401359929,2021-11-03T01:00Z,2021-11-02,2,Utah Jazz,Sacramento Kings,119,113,True,Final
401359930,2021-11-03T02:00Z,2021-11-02,2,Phoenix Suns,New Orleans Pelicans,112,100,True,Final
401359931,2021-11-03T02:30Z,2021-11-02,2,Los Angeles Lakers,Houston Rockets,119,117,True,Final
401359932,2021-11-03T23:00Z,2021-11-03,2,Cleveland Cavaliers,Portland Trail Blazers,107,104,True,Final
401359933,2021-11-03T23:00Z,2021-11-03,2,Indiana Pacers,New York Knicks,111,98,True,Final
401359934,2021-11-03T23:00Z,2021-11-03,2,Orlando Magic,Boston Celtics,79,92,True,Final
401359935,2021-11-03T23:00Z,2021-11-03,2,Philadelphia 76ers,Chicago Bulls,103,98,True,Final
401359936,2021-11-03T23:00Z,2021-11-03,2,Washington Wizards,Toronto Raptors,100,109,True,Final
401359937,2021-11-03T23:30Z,2021-11-03,2,Brooklyn Nets,Atlanta Hawks,117,108,True,Final
401359938,2021-11-04T00:00Z,2021-11-03,2,Memphis Grizzlies,Denver Nuggets,108,106,True,Final
401359939,2021-11-04T00:00Z,2021-11-03,2,Minnesota Timberwolves,LA Clippers,115,126,True,Final
401359940,2021-11-04T00:30Z,2021-11-03,2,San Antonio Spurs,Dallas Mavericks,108,109,True,Final
401359941,2021-11-04T02:00Z,2021-11-03,2,Golden State Warriors,Charlotte Hornets,114,92,True,Final
401359942,2021-11-04T02:00Z,2021-11-03,2,Sacramento Kings,New Orleans Pelicans,112,99,True,Final
401359943,2021-11-04T23:00Z,2021-11-04,2,Detroit Pistons,Philadelphia 76ers,98,109,True,Final
401359944,2021-11-04T23:30Z,2021-11-04,2,Atlanta Hawks,Utah Jazz,98,116,True,Final
401359945,2021-11-04T23:30Z,2021-11-04,2,Miami Heat,Boston Celtics,78,95,True,Final
401359946,2021-11-05T02:00Z,2021-11-04,2,Phoenix Suns,Houston Rockets,123,111,True,Final
401359947,2021-11-05T02:30Z,2021-11-04,2,Los Angeles Lakers,Oklahoma City Thunder,104,107,True,Final
401359948,2021-11-05T23:00Z,2021-11-05,2,Detroit Pistons,Brooklyn Nets,90,96,True,Final
401359949,2021-11-05T23:00Z,2021-11-05,2,Orlando Magic,San Antonio Spurs,89,102,True,Final
401359950,2021-11-05T23:00Z,2021-11-05,2,Washington Wizards,Memphis Grizzlies,115,87,True,Final
401359951,2021-11-05T23:30Z,2021-11-05,2,Toronto Raptors,Cleveland Cavaliers,101,102,True,Final
401359952,2021-11-05T23:30Z,2021-11-05,2,Milwaukee Bucks,New York Knicks,98,113,True,Final
401359953,2021-11-06T00:00Z,2021-11-05,2,Minnesota Timberwolves,LA Clippers,84,104,True,Final
401359954,2021-11-06T02:00Z,2021-11-05,2,Golden State Warriors,New Orleans Pelicans,126,85,True,Final
401359955,2021-11-06T02:00Z,2021-11-05,2,Portland Trail Blazers,Indiana Pacers,110,106,True,Final
401359956,2021-11-06T02:00Z,2021-11-05,2,Sacramento Kings,Charlotte Hornets,140,110,True,Final
401359957,2021-11-06T21:00Z,2021-11-06,2,Denver Nuggets,Houston Rockets,95,94,True,Final
401359958,2021-11-06T23:30Z,2021-11-06,2,Miami Heat,Utah Jazz,118,115,True,Final
401359959,2021-11-07T00:00Z,2021-11-06,2,Chicago Bulls,Philadelphia 76ers,105,114,True,Final
401359960,2021-11-07T00:30Z,2021-11-06,2,Dallas Mavericks,Boston Celtics,107,104,True,Final
401359961,2021-11-07T02:00Z,2021-11-06,2,Phoenix Suns,Atlanta Hawks,121,117,True,Final
401359962,2021-11-07T02:30Z,2021-11-06,2,Portland Trail Blazers,Los Angeles Lakers,105,90,True,Final
401359963,2021-11-07T20:30Z,2021-11-07,2,Toronto Raptors,Brooklyn Nets,103,116,True,Final
401359964,2021-11-07T23:00Z,2021-11-07,2,New York Knicks,Cleveland Cavaliers,109,126,True,Final
401359965,2021-11-07T23:00Z,2021-11-07,2,Orlando Magic,Utah Jazz,107,100,True,Final
401359966,2021-11-07T23:00Z,2021-11-07,2,Washington Wizards,Milwaukee Bucks,101,94,True,Final
401359967,2021-11-07T23:00Z,2021-11-07,2,Sacramento Kings,Indiana Pacers,91,94,True,Final
401359968,2021-11-08T00:00Z,2021-11-07,2,Oklahoma City Thunder,San Antonio Spurs,99,94,True,Final
401359969,2021-11-08T01:30Z,2021-11-07,2,Golden State Warriors,Houston Rockets,120,107,True,Final
401359970,2021-11-08T02:00Z,2021-11-07,2,LA Clippers,Charlotte Hornets,120,106,True,Final
401359971,2021-11-09T00:00Z,2021-11-08,2,Philadelphia 76ers,New York Knicks,96,103,True,Final
401359972,2021-11-09T01:00Z,2021-11-08,2,Chicago Bulls,Brooklyn Nets,118,95,True,Final
401359973,2021-11-09T01:00Z,2021-11-08,2,Memphis Grizzlies,Minnesota Timberwolves,125,118,True,Final/OT
401359974,2021-11-09T01:30Z,2021-11-08,2,Dallas Mavericks,New Orleans Pelicans,108,92,True,Final
401359975,2021-11-09T02:00Z,2021-11-08,2,Denver Nuggets,Miami Heat,113,96,True,Final
401359976,2021-11-09T03:00Z,2021-11-08,2,Golden State Warriors,Atlanta Hawks,127,113,True,Final
401359977,2021-11-09T03:00Z,2021-11-08,2,Sacramento Kings,Phoenix Suns,104,109,True,Final
401359978,2021-11-09T03:30Z,2021-11-08,2,Los Angeles Lakers,Charlotte Hornets,126,123,True,Final/OT
401359979,2021-11-10T00:30Z,2021-11-09,2,Philadelphia 76ers,Milwaukee Bucks,109,118,True,Final
401359980,2021-11-10T02:00Z,2021-11-09,2,Utah Jazz,Atlanta Hawks,110,98,True,Final
401359981,2021-11-10T03:00Z,2021-11-09,2,LA Clippers,Portland Trail Blazers,117,109,True,Final
401359982,2021-11-11T00:00Z,2021-11-10,2,Cleveland Cavaliers,Washington Wizards,94,97,True,Final
401359983,2021-11-11T00:00Z,2021-11-10,2,Orlando Magic,Brooklyn Nets,90,123,True,Final
401359984,2021-11-11T00:30Z,2021-11-10,2,Boston Celtics,Toronto Raptors,104,88,True,Final
401359985,2021-11-11T00:30Z,2021-11-10,2,New York Knicks,Milwaukee Bucks,100,112,True,Final
401359986,2021-11-11T00:30Z,2021-11-10,2,Houston Rockets,Detroit Pistons,104,112,True,Final
401359987,2021-11-11T01:00Z,2021-11-10,2,Chicago Bulls,Dallas Mavericks,117,107,True,Final
401359988,2021-11-11T01:00Z,2021-11-10,2,Memphis Grizzlies,Charlotte Hornets,108,118,True,Final
401359989,2021-11-11T01:00Z,2021-11-10,2,New Orleans Pelicans,Oklahoma City Thunder,100,108,True,Final
401359990,2021-11-11T01:30Z,2021-11-10,2,San Antonio Spurs,Sacramento Kings,136,117,True,Final
401359991,2021-11-11T02:00Z,2021-11-10,2,Denver Nuggets,Indiana Pacers,101,98,True,Final
401359992,2021-11-11T02:00Z,2021-11-10,2,Phoenix Suns,Portland Trail Blazers,119,109,True,Final
401359993,2021-11-11T03:00Z,2021-11-10,2,Golden State Warriors,Minnesota Timberwolves,123,110,True,Final
401359994,2021-11-11T03:00Z,2021-11-10,2,Los Angeles Lakers,Miami Heat,120,117,True,Final/OT
401359995,2021-11-12T00:00Z,2021-11-11,2,Philadelphia 76ers,Toronto Raptors,109,115,True,Final
401359996,2021-11-12T02:00Z,2021-11-11,2,Utah Jazz,Indiana Pacers,100,111,True,Final
401359997,2021-11-12T03:30Z,2021-11-11,2,LA Clippers,Miami Heat,112,109,True,Final
401359998,2021-11-13T00:00Z,2021-11-12,2,Charlotte Hornets,New York Knicks,104,96,True,Final
401359999,2021-11-13T00:30Z,2021-11-12,2,Boston Celtics,Milwaukee Bucks,122,113,True,Final/OT
401360000,2021-11-13T00:30Z,2021-11-12,2,Cleveland Cavaliers,Detroit Pistons,98,78,True,Final
401360001,2021-11-13T01:00Z,2021-11-12,2,Houston Rockets,Portland Trail Blazers,92,104,True,Final
401360002,2021-11-13T01:00Z,2021-11-12,2,Memphis Grizzlies,Phoenix Suns,94,119,True,Final
401360003,2021-11-13T01:00Z,2021-11-12,2,New Orleans Pelicans,Brooklyn Nets,112,120,True,Final
401360004,2021-11-13T01:00Z,2021-11-12,2,Oklahoma City Thunder,Sacramento Kings,105,103,True,Final
401360005,2021-11-13T01:30Z,2021-11-12,2,San Antonio Spurs,Dallas Mavericks,109,123,True,Final
401360006,2021-11-13T02:00Z,2021-11-12,2,Denver Nuggets,Atlanta Hawks,105,96,True,Final
401360007,2021-11-13T03:00Z,2021-11-12,2,Golden State Warriors,Chicago Bulls,119,93,True,Final
401360008,2021-11-13T03:30Z,2021-11-12,2,Los Angeles Lakers,Minnesota Timberwolves,83,107,True,Final
401360009,2021-11-13T22:00Z,2021-11-13,2,Utah Jazz,Miami Heat,105,111,True,Final
401360010,2021-11-14T00:00Z,2021-11-13,2,Indiana Pacers,Philadelphia 76ers,118,113,True,Final
401360011,2021-11-14T00:00Z,2021-11-13,2,Orlando Magic,Washington Wizards,92,104,True,Final
401360012,2021-11-14T00:00Z,2021-11-13,2,New Orleans Pelicans,Memphis Grizzlies,112,101,True,Final
401360013,2021-11-14T00:30Z,2021-11-13,2,Toronto Raptors,Detroit Pistons,121,127,True,Final
401360014,2021-11-14T01:00Z,2021-11-13,2,Cleveland Cavaliers,Boston Celtics,91,89,True,Final
401360015,2021-11-14T03:30Z,2021-11-13,2,LA Clippers,Minnesota Timberwolves,129,102,True,Final
401360016,2021-11-14T20:30Z,2021-11-14,2,Los Angeles Lakers,San Antonio Spurs,114,106,True,Final
401360017,2021-11-14T23:00Z,2021-11-14,2,Atlanta Hawks,Milwaukee Bucks,120,100,True,Final
401360018,2021-11-15T00:00Z,2021-11-14,2,Charlotte Hornets,Golden State Warriors,106,102,True,Final
401360019,2021-11-15T00:00Z,2021-11-14,2,Houston Rockets,Phoenix Suns,89,115,True,Final
401360020,2021-11-15T00:00Z,2021-11-14,2,Oklahoma City Thunder,Brooklyn Nets,96,120,True,Final
401360021,2021-11-15T01:00Z,2021-11-14,2,Denver Nuggets,Portland Trail Blazers,124,95,True,Final
401360022,2021-11-15T02:30Z,2021-11-14,2,LA Clippers,Chicago Bulls,90,100,True,Final
401360023,2021-11-16T00:00Z,2021-11-15,2,Cleveland Cavaliers,Boston Celtics,92,98,True,Final
401360024,2021-11-16T00:00Z,2021-11-15,2,Detroit Pistons,Sacramento Kings,107,129,True,Final
401360025,2021-11-16T00:00Z,2021-11-15,2,Washington Wizards,New Orleans Pelicans,105,100,True,Final
401360026,2021-11-16T00:30Z,2021-11-15,2,Atlanta Hawks,Orlando Magic,129,111,True,Final
401360027,2021-11-16T00:30Z,2021-11-15,2,New York Knicks,Indiana Pacers,92,84,True,Final
401360028,2021-11-16T01:00Z,2021-11-15,2,Dallas Mavericks,Denver Nuggets,111,101,True,Final
401360029,2021-11-16T01:00Z,2021-11-15,2,Memphis Grizzlies,Houston Rockets,136,102,True,Final
401360030,2021-11-16T01:00Z,2021-11-15,2,Minnesota Timberwolves,Phoenix Suns,96,99,True,Final
401360031,2021-11-16T01:00Z,2021-11-15,2,Oklahoma City Thunder,Miami Heat,90,103,True,Final
401360032,2021-11-16T03:00Z,2021-11-15,2,Portland Trail Blazers,Toronto Raptors,118,113,True,Final
401360033,2021-11-16T03:30Z,2021-11-15,2,Los Angeles Lakers,Chicago Bulls,103,121,True,Final
401360034,2021-11-17T00:30Z,2021-11-16,2,Brooklyn Nets,Golden State Warriors,99,117,True,Final
401360035,2021-11-17T03:00Z,2021-11-16,2,Utah Jazz,Philadelphia 76ers,120,85,True,Final
401360036,2021-11-17T03:30Z,2021-11-16,2,LA Clippers,San Antonio Spurs,106,92,True,Final
401360037,2021-11-18T00:00Z,2021-11-17,2,Charlotte Hornets,Washington Wizards,97,87,True,Final
401360038,2021-11-18T00:00Z,2021-11-17,2,Detroit Pistons,Indiana Pacers,97,89,True,Final
401360039,2021-11-18T00:30Z,2021-11-17,2,Atlanta Hawks,Boston Celtics,110,99,True,Final
401360040,2021-11-18T00:30Z,2021-11-17,2,Brooklyn Nets,Cleveland Cavaliers,109,99,True,Final
401360041,2021-11-18T00:30Z,2021-11-17,2,Miami Heat,New Orleans Pelicans,113,98,True,Final
401360042,2021-11-18T00:30Z,2021-11-17,2,New York Knicks,Orlando Magic,98,104,True,Final
401360043,2021-11-18T00:30Z,2021-11-17,2,Milwaukee Bucks,Los Angeles Lakers,109,102,True,Final
401360044,2021-11-18T01:00Z,2021-11-17,2,Minnesota Timberwolves,Sacramento Kings,107,97,True,Final
401360045,2021-11-18T01:00Z,2021-11-17,2,Oklahoma City Thunder,Houston Rockets,101,89,True,Final
401360046,2021-11-18T03:00Z,2021-11-17,2,Phoenix Suns,Dallas Mavericks,105,98,True,Final
401360047,2021-11-18T03:00Z,2021-11-17,2,Portland Trail Blazers,Chicago Bulls,112,107,True,Final
401360048,2021-11-19T00:30Z,2021-11-18,2,Cleveland Cavaliers,Golden State Warriors,89,104,True,Final
401360049,2021-11-19T00:30Z,2021-11-18,2,Miami Heat,Washington Wizards,112,97,True,Final
401360050,2021-11-19T01:00Z,2021-11-18,2,Memphis Grizzlies,LA Clippers,120,108,True,Final
401360051,2021-11-19T01:00Z,2021-11-18,2,Minnesota Timberwolves,San Antonio Spurs,115,90,True,Final
401360052,2021-11-19T02:00Z,2021-11-18,2,Denver Nuggets,Philadelphia 76ers,89,103,True,Final
401360053,2021-11-19T02:00Z,2021-11-18,2,Utah Jazz,Toronto Raptors,119,103,True,Final
401360054,2021-11-20T00:00Z,2021-11-19,2,Charlotte Hornets,Indiana Pacers,121,118,True,Final
401360055,2021-11-20T00:00Z,2021-11-19,2,Detroit Pistons,Golden State Warriors,102,105,True,Final
401360056,2021-11-20T00:30Z,2021-11-19,2,Boston Celtics,Los Angeles Lakers,130,108,True,Final
401360057,2021-11-20T00:30Z,2021-11-19,2,Brooklyn Nets,Orlando Magic,115,113,True,Final
401360058,2021-11-20T01:00Z,2021-11-19,2,Milwaukee Bucks,Oklahoma City Thunder,96,89,True,Final
401360059,2021-11-20T01:00Z,2021-11-19,2,New Orleans Pelicans,LA Clippers,94,81,True,Final
401360060,2021-11-20T02:00Z,2021-11-19,2,Denver Nuggets,Chicago Bulls,108,114,True,Final
401360061,2021-11-20T03:00Z,2021-11-19,2,Phoenix Suns,Dallas Mavericks,112,104,True,Final
401360062,2021-11-20T03:00Z,2021-11-19,2,Sacramento Kings,Toronto Raptors,89,108,True,Final
401360063,2021-11-20T22:00Z,2021-11-20,2,New York Knicks,Houston Rockets,106,99,True,Final
401360064,2021-11-21T00:00Z,2021-11-20,2,Indiana Pacers,New Orleans Pelicans,111,94,True,Final
401360065,2021-11-21T00:00Z,2021-11-20,2,Washington Wizards,Miami Heat,103,100,True,Final
401360066,2021-11-21T00:30Z,2021-11-20,2,Atlanta Hawks,Charlotte Hornets,115,105,True,Final
401360067,2021-11-21T00:30Z,2021-11-20,2,Boston Celtics,Oklahoma City Thunder,111,105,True,Final
401360068,2021-11-21T01:00Z,2021-11-20,2,Milwaukee Bucks,Orlando Magic,117,108,True,Final
401360069,2021-11-21T01:00Z,2021-11-20,2,Minnesota Timberwolves,Memphis Grizzlies,138,95,True,Final
401360070,2021-11-21T03:00Z,2021-11-20,2,Portland Trail Blazers,Philadelphia 76ers,118,111,True,Final
401360071,2021-11-21T03:00Z,2021-11-20,2,Sacramento Kings,Utah Jazz,105,123,True,Final
401360072,2021-11-21T20:30Z,2021-11-21,2,LA Clippers,Dallas Mavericks,97,91,True,Final
401360073,2021-11-21T23:00Z,2021-11-21,2,Detroit Pistons,Los Angeles Lakers,116,121,True,Final
401360074,2021-11-22T01:00Z,2021-11-21,2,Chicago Bulls,New York Knicks,109,103,True,Final
401360075,2021-11-22T01:00Z,2021-11-21,2,Phoenix Suns,Denver Nuggets,126,97,True,Final
401360076,2021-11-22T01:30Z,2021-11-21,2,Golden State Warriors,Toronto Raptors,119,104,True,Final
401360077,2021-11-23T00:00Z,2021-11-22,2,Cleveland Cavaliers,Brooklyn Nets,112,117,True,Final
401360078,2021-11-23T00:00Z,2021-11-22,2,Washington Wizards,Charlotte Hornets,103,109,True,Final
401360079,2021-11-23T00:30Z,2021-11-22,2,Atlanta Hawks,Oklahoma City Thunder,113,101,True,Final
401360080,2021-11-23T00:30Z,2021-11-22,2,Boston Celtics,Houston Rockets,108,90,True,Final
401360081,2021-11-23T01:00Z,2021-11-22,2,Chicago Bulls,Indiana Pacers,77,109,True,Final
